nome,anno,public_pos,geoprivacy,coordinate,layer,path,x,y
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,595775.440,4953949.248
Cerambyx cerdo,"2025",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,591733.266,4733497.536
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,883675.132,4805841.770
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,940932.004,4535704.224
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,621346.809,4759900.337
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,838739.377,4584081.766
Cerambyx cerdo,"2022",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,838864.916,4583761.320
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,643461.713,4841575.879
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,599224.674,4734035.590
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,461177.000,4351657.515
Cerambyx cerdo,"2011",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,594278.271,4732290.977
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,424219.854,4863465.260
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,593827.213,4867972.374
Cerambyx cerdo,"2013",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,956337.792,4508106.910
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,385340.334,5003413.247
Cerambyx cerdo,"2023",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,588297.825,4992389.047
Cerambyx cerdo,"2019",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,682268.130,4928479.317
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,837586.749,4585472.002
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,452501.893,4912857.585
Cerambyx cerdo,"2023",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,606899.314,4735184.984
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,355432.355,5062028.724
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,890548.718,4620047.838
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,754536.902,4692321.826
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,664427.097,4859965.055
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,728766.733,4837224.479
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,646819.984,5088527.929
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,663846.003,5109846.864
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,363350.756,5002261.894
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,646790.326,5088346.246
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,613747.507,4737867.068
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,386932.793,5072288.582
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,389836.446,5000305.038
Cerambyx cerdo,"2024",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,864093.147,5076744.167
Cerambyx cerdo,"2016",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,674930.425,5038222.220
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,590052.246,5033453.319
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,838224.133,4585234.519
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,757999.803,4667837.322
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,881680.900,4226788.369
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,799344.120,4767028.212
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816464.557,5093696.927
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398295.867,4960515.384
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398644.090,4960520.998
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,813276.997,5093400.686
Cerambyx cerdo,"2019",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,607840.251,4992872.819
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816354.600,5093112.073
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1074187.550,4247505.816
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,607637.687,4992747.158
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816363.983,5093535.828
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1074222.631,4247508.308
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1074187.550,4247505.816
Cerambyx cerdo,"2013",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1099854.084,4250398.296
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,606923.891,4992590.676
Cerambyx cerdo,"2016",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1011449.640,4573788.340
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,839073.480,4580521.948
Cerambyx cerdo,"2016",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,465703.278,4439733.073
Cerambyx cerdo,"2016",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816075.666,5092941.845
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,839778.661,4581233.840
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,737592.453,4745446.725
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,608937.191,4739499.413
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,752186.212,5084338.504
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,779638.954,4625552.878
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,988276.644,4635407.025
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,517008.882,4544138.570
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,838972.655,4844864.370
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,984065.270,4612566.665
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,635500.706,5023343.087
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,544130.273,5051339.695
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,839150.947,4579223.431
Cerambyx cerdo,"2005",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,611807.264,4739556.468
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398802.398,4961329.616
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,525622.454,4463751.598
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398122.554,4960962.573
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,659107.975,4870064.339
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,594369.645,4874479.242
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,837584.077,4585471.766
Cerambyx cerdo,"2010",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,640788.848,5041954.402
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,666149.241,4851699.547
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816262.265,5093396.951
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,506219.130,5020046.611
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,669492.622,4952262.672
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,680030.073,4853105.315
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,839338.629,4583105.252
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,838977.290,4579526.940
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,766562.418,4637329.870
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,680030.073,4853105.315
Cerambyx cerdo,"2016",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,720331.459,4850548.596
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,766392.415,4690368.978
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,838408.019,4582193.661
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,787250.969,4646265.053
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816094.379,5093031.913
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,806868.864,4631798.628
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,688636.718,5031413.692
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,683355.052,4848405.473
Cerambyx cerdo,"2012",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,637833.594,4842041.778
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,637067.293,5006727.496
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,668483.285,4858382.097
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1138716.296,4288404.966
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,621893.823,4760688.983
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,630647.110,5012093.308
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816212.542,5093305.294
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816369.323,5093279.910
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398649.705,4960676.465
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,860117.803,4590141.958
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,927951.239,4665102.741
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,464135.405,4929241.013
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,689319.484,5037605.538
Cerambyx cerdo,"2021",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,722922.875,4824482.766
Cerambyx cerdo,"2016",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,522195.710,5050023.439
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,587078.138,5053268.370
Cerambyx cerdo,"2013",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1164921.121,4527165.778
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,838648.453,4585666.131
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,837403.081,4585396.558
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,607653.428,4992747.424
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816383.908,5093146.991
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,665282.039,4855823.326
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,698286.812,5070310.840
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,624298.975,4949488.816
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,861976.025,5080346.932
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,934916.781,4534161.694
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,602495.158,5041200.446
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,637918.532,4842221.312
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1166508.291,4346752.277
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,607868.379,4992606.605
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,756502.637,4666437.278
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,668821.390,4848854.961
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,860323.163,4816819.081
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816249.389,5093496.541
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,662200.655,4844600.834
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,676332.900,5133698.113
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,548825.695,4361242.217
Cerambyx cerdo,"2010",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,516027.015,4423778.442
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,520192.984,4413155.546
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,531332.072,4431573.289
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,562959.848,4495187.045
Cerambyx cerdo,"2016",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,710979.287,5073453.794
Cerambyx cerdo,"2008",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,603680.993,4739296.186
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,457782.920,4469065.683
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,931776.760,4669973.499
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,816243.912,5093451.705
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398397.549,4960791.555
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398340.251,4960570.238
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398181.699,4960850.524
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398293.315,4960804.314
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398364.153,4960780.972
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398499.586,4960789.944
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,615717.814,4986977.031
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,491962.813,4309378.942
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,635486.339,5024376.427
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,690770.559,5055952.866
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,676329.684,5133809.223
Cerambyx cerdo,"2014",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,691975.406,5048216.795
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398337.522,4960848.059
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398206.483,4960716.798
Cerambyx cerdo,"2020",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,398238.474,4960838.515
Cerambyx cerdo,"2017",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,608844.156,4975988.586
Cerambyx cerdo,"2018",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,1169851.970,4346679.011
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,957111.313,4689618.411
Cerambyx cerdo,"2015",,,,gbif_giusto,C:/Users/cosmin/Desktop/qgis/INVERTEBRATI/mappa_distribuzione/gbif_giusto.shp,957111.313,4689618.411
